email_id,diversity,ground_truth,prediction,confidence,method,status,latency_ms,routed_to
legacy_noqr_7,legacy_no_qr,repurchase,repurchase,0.95,tier2_template,pending,167.9,policy_admin
maintenance_client_3874,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,53.3,policy_admin
bulk_5968,broker_bulk,bulk_instructions,bulk_instructions,1.0,tier1_qr_deterministic,pending,317.0,policy_admin
new_business_8360,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,207.2,new_business
maintenance_client_5097,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,53.6,policy_admin
cover_letter_11,cover_letter,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,292.1,policy_admin
bulk_6554,broker_bulk,bulk_instructions,bulk_instructions,1.0,tier1_qr_deterministic,pending,573.0,policy_admin
maintenance_contrib_5663,afrikaans,maintenance_contrib,maintenance_contrib,1.0,tier1_qr_deterministic,pending,55.4,policy_admin
new_business_7415,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,210.9,new_business
maintenance_client_3101,cover_letter,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,80.6,policy_admin
repurchase_36,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,263.5,policy_admin
claim_retirement_9732,afrikaans,claim_retirement,claim_retirement,1.0,tier1_qr_deterministic,pending,157.0,claims
new_business_7588,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,206.2,new_business
maintenance_contrib_5554,legacy,maintenance_contrib,maintenance_contrib,0.95,tier2_template,pending,31.9,policy_admin
bulk_8938,broker_bulk,bulk_instructions,bulk_instructions,1.0,tier1_qr_deterministic,pending,313.3,policy_admin
claim_death_8652,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,158.4,claims
new_business_7886,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,205.5,new_business
repurchase_1121,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,259.9,policy_admin
mismatch_7,body_attachment_mismatch,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,53.6,policy_admin
new_business_8242,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,210.8,new_business
afrikaans_mix_15,afrikaans_mixed,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,259.1,policy_admin
new_business_7840,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,209.2,new_business
maintenance_contrib_6689,clean,maintenance_contrib,maintenance_contrib,1.0,tier1_qr_deterministic,pending,53.5,policy_admin
claim_death_8901,legacy,claim_death,claim_death,0.95,tier2_template,pending,86.1,claims
legacy_noqr_8,legacy_no_qr,repurchase,repurchase,0.95,tier2_template,pending,166.4,policy_admin
claim_death_8574,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,159.7,claims
new_business_7937,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,211.1,new_business
claim_retirement_9410,clean,claim_retirement,claim_retirement,1.0,tier1_qr_deterministic,pending,153.9,claims
claim_death_8798,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,156.0,claims
repurchase_855,afrikaans,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,260.9,policy_admin
repurchase_1075,legacy,repurchase,repurchase,0.95,tier2_template,pending,170.7,policy_admin
new_business_8259,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,212.5,new_business
maintenance_contrib_6341,clean,maintenance_contrib,maintenance_contrib,1.0,tier1_qr_deterministic,pending,57.5,policy_admin
maintenance_client_3574,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,54.8,policy_admin
cover_letter_0,cover_letter,maintenance_contrib,maintenance_contrib,1.0,tier1_qr_deterministic,pending,84.5,policy_admin
new_business_8159,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,214.9,new_business
incomplete_2,incomplete_no_signature,repurchase,repurchase,0.8,tier1_qr_deterministic,review,215.6,policy_admin
new_business_8212,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,214.2,new_business
claim_death_9209,legacy,claim_death,claim_death,0.95,tier2_template,pending,87.9,claims
afrikaans_mix_17,afrikaans_mixed,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,268.2,policy_admin
claim_retirement_9276,clean,claim_retirement,claim_retirement,1.0,tier1_qr_deterministic,pending,161.5,claims
bodyonly_2,body_only,maintenance_client,maintenance_client,0.95,body_only_classify,pending,0.1,policy_admin
new_business_8268,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,211.9,new_business
maintenance_contrib_5562,clean,maintenance_contrib,maintenance_contrib,1.0,tier1_qr_deterministic,pending,57.0,policy_admin
repurchase_1312,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,268.4,policy_admin
new_business_7624,legacy,new_business,new_business,0.95,tier2_template,pending,113.5,new_business
maintenance_client_3468,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,57.3,policy_admin
cover_letter_7,cover_letter,maintenance_contrib,maintenance_contrib,1.0,tier1_qr_deterministic,pending,83.4,policy_admin
new_business_7942,afrikaans,new_business,new_business,1.0,tier1_qr_deterministic,pending,217.3,new_business
maintenance_client_5324,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,56.8,policy_admin
claim_death_8699,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,162.8,claims
incomplete_14,incomplete_no_signature,maintenance_client,maintenance_client,0.5,tier2_unreadable,review,0.9,policy_admin
repurchase_2751,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,266.6,policy_admin
new_business_7599,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,211.4,new_business
repurchase_2214,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,267.2,policy_admin
legacy_noqr_15,legacy_no_qr,repurchase,repurchase,0.95,tier2_template,pending,172.7,policy_admin
maintenance_client_4000,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,53.3,policy_admin
repurchase_767,afrikaans,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,260.3,policy_admin
new_business_7231,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,207.1,new_business
repurchase_1056,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,239.2,policy_admin
maintenance_client_3819,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,55.3,policy_admin
repurchase_1472,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,259.0,policy_admin
maintenance_client_5174,cover_letter,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,82.6,policy_admin
claim_death_8732,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,156.0,claims
repurchase_582,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,258.8,policy_admin
repurchase_2676,cover_letter,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,287.4,policy_admin
claim_retirement_9927,clean,claim_retirement,claim_retirement,1.0,tier1_qr_deterministic,pending,154.5,claims
repurchase_80,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,259.3,policy_admin
new_business_7392,clean,new_business,new_business,1.0,tier1_qr_deterministic,pending,208.8,new_business
repurchase_764,clean,repurchase,repurchase,1.0,tier1_qr_deterministic,pending,260.1,policy_admin
maintenance_client_3148,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,53.5,policy_admin
maintenance_client_3338,afrikaans,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,54.9,policy_admin
claim_death_9239,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,160.7,claims
maintenance_client_5203,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,53.4,policy_admin
maintenance_client_4071,clean,maintenance_client,maintenance_client,1.0,tier1_qr_deterministic,pending,55.4,policy_admin
claim_death_9187,clean,claim_death,claim_death,1.0,tier1_qr_deterministic,pending,156.2,claims
